Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
TXN_2696664,2,5,1.0,5.0,2,0,2023-01-07
TXN_7661609,3,1,3.0,3.0,2,0,2023-11-29
TXN_7633490,2,1,1.0,1.0,0,1,2023-10-27
TXN_9292230,7,4,1.5,6.0,1,0,2023-07-14
TXN_1664665,3,3,3.0,9.0,1,0,2023-05-21
TXN_5081978,0,1,3.0,3.0,2,0,2023-10-19
TXN_7314409,6,5,4.0,20.0,1,1,2023-08-06
TXN_4573576,3,2,3.0,6.0,0,0,2023-07-05
TXN_5645919,1,3,3.0,6.0,1,1,2023-01-17
TXN_8006668,7,4,1.5,6.0,1,0,2023-12-22
TXN_8818168,3,4,3.0,12.0,2,1,2023-07-20
TXN_4369043,3,2,3.0,6.0,0,1,2023-03-25
TXN_3560062,2,1,1.0,1.0,0,0,2023-03-20
TXN_4769307,7,5,1.5,7.5,2,1,2023-12-24
TXN_7270652,5,1,4.0,4.0,2,1,2023-05-14
TXN_4991815,0,5,3.0,15.0,0,1,2023-11-06
TXN_6360132,5,4,4.0,16.0,0,1,2023-09-16
TXN_8199829,0,2,3.0,6.0,1,1,2023-07-29
TXN_9166449,3,4,1.0,4.0,2,1,2023-07-31
TXN_7864939,5,3,4.0,12.0,2,0,2023-08-19
TXN_2640701,4,3,5.0,15.0,2,1,2023-05-07
TXN_3740963,4,2,5.0,10.0,2,1,2023-01-22
TXN_8101633,5,2,4.0,8.0,2,0,2023-08-10
TXN_6063966,3,2,3.0,6.0,2,1,2023-10-24
TXN_3779640,7,1,1.5,1.5,2,0,2023-05-16
TXN_8278833,0,3,3.0,9.0,2,1,2023-02-26
TXN_8778598,5,3,4.0,12.0,0,1,2023-09-02
TXN_7550103,0,5,3.0,15.0,2,1,2023-01-19
TXN_3664656,2,5,1.0,5.0,2,1,2023-08-13
TXN_7296560,3,2,3.0,6.0,2,1,2023-10-20
TXN_8136881,4,3,5.0,15.0,0,0,2023-08-28
TXN_3981449,6,2,4.0,8.0,0,0,2023-06-21
TXN_5427506,0,5,3.0,9.0,0,1,2023-09-15
TXN_2641386,5,3,4.0,12.0,2,1,2023-03-25
TXN_4033802,7,3,1.5,4.5,0,1,2023-03-02
TXN_7752124,3,3,4.0,12.0,1,1,2023-12-09
TXN_8259257,7,5,1.5,3.0,2,0,2023-12-13
TXN_4183823,5,4,4.0,16.0,1,1,2023-03-28
TXN_2239041,3,4,1.5,6.0,2,0,2023-10-24
TXN_4696439,2,1,1.0,1.0,0,0,2023-05-27
TXN_8826983,6,5,4.0,20.0,0,0,2023-01-14
TXN_8267034,3,2,3.0,6.0,2,1,2023-06-20
TXN_1959334,1,3,2.0,6.0,2,1,2023-06-29
TXN_6842808,7,2,1.5,3.0,2,1,2023-10-22
TXN_2947822,0,4,3.0,12.0,2,0,2023-10-27
TXN_5531712,3,2,1.5,3.0,0,1,2023-01-09
TXN_2148838,5,2,4.0,8.0,1,1,2023-08-05
TXN_1330506,2,3,1.0,3.0,2,1,2023-11-10
TXN_8957369,4,4,5.0,20.0,2,1,2023-10-18
TXN_9340653,6,1,4.0,4.0,2,1,2023-10-19
TXN_2493446,5,1,4.0,4.0,0,1,2023-05-19
TXN_4538354,3,3,3.0,9.0,0,1,2023-04-21
TXN_7098730,0,2,3.0,6.0,2,1,2023-11-10
TXN_7533411,2,5,1.0,1.0,2,0,2023-11-09
TXN_2690314,7,5,1.5,7.5,0,0,2023-08-10
TXN_8171171,1,1,2.0,2.0,2,1,2023-05-13
TXN_2968827,4,5,5.0,25.0,2,1,2023-09-14
TXN_4546375,3,1,5.0,5.0,1,1,2023-02-20
TXN_1387401,2,4,1.0,4.0,0,0,2023-10-19
TXN_6727029,7,2,1.5,3.0,2,1,2023-07-07
TXN_3917193,3,5,3.0,15.0,1,1,2023-11-17
TXN_8518516,5,4,4.0,16.0,2,1,2023-08-16
TXN_2062854,5,4,4.0,16.0,2,1,2023-12-01
TXN_4075863,6,3,4.0,6.0,0,1,2023-05-21
TXN_5624860,7,3,1.5,4.5,1,1,2023-08-22
TXN_4621665,6,5,3.0,20.0,2,1,2023-01-17
TXN_6669417,4,5,5.0,25.0,2,1,2023-01-03
TXN_7837381,5,5,4.0,20.0,2,1,2023-07-17
TXN_1725926,3,5,3.0,15.0,1,1,2023-12-23
TXN_3403173,4,1,5.0,5.0,2,1,2023-06-24
TXN_4186681,3,4,3.0,6.0,2,1,2023-05-24
TXN_4059912,3,3,4.0,12.0,2,1,2023-04-21
TXN_3381656,0,5,3.0,15.0,0,1,2023-10-26
TXN_9956154,0,4,3.0,12.0,2,0,2023-05-11
TXN_7110444,3,4,5.0,20.0,0,1,2023-12-07
TXN_6250692,5,1,4.0,4.0,2,1,2023-09-01
TXN_1183995,4,5,5.0,25.0,2,1,2023-03-28
TXN_9452225,7,1,1.5,1.5,2,0,2023-02-26
TXN_9113574,1,4,2.0,8.0,2,0,2023-01-04
TXN_5813015,2,5,1.0,5.0,2,1,2023-10-07
TXN_3213035,6,4,4.0,16.0,2,0,2023-05-21
TXN_3789752,3,3,3.0,9.0,2,1,2023-12-16
TXN_7578769,5,5,4.0,20.0,2,1,2023-01-30
TXN_3515664,1,2,2.0,4.0,0,1,2023-09-25
TXN_6209258,3,1,3.0,3.0,1,1,2023-03-06
TXN_8594004,2,4,1.0,4.0,1,1,2023-02-25
TXN_6422433,5,5,4.0,20.0,2,1,2023-05-09
TXN_2865033,1,2,2.0,6.0,0,1,2023-08-03
TXN_5547519,4,4,5.0,20.0,2,0,2023-05-13
TXN_2392263,4,5,5.0,25.0,2,1,2023-02-08
TXN_4669664,2,1,1.0,1.0,2,0,2023-12-21
TXN_9470612,0,3,3.0,9.0,2,1,2023-04-30
TXN_7507962,6,4,3.0,16.0,2,1,2023-06-22
TXN_1109715,0,1,3.0,3.0,2,0,2023-07-15
TXN_8320245,7,3,1.5,4.5,2,1,2023-04-09
TXN_5904646,6,1,4.0,4.0,2,1,2023-03-26
TXN_4498526,6,3,4.0,12.0,1,1,2023-06-20
TXN_5209585,7,2,1.5,3.0,2,1,2023-08-12
TXN_2213556,1,1,2.0,2.0,0,0,2023-05-30
TXN_3826038,4,1,5.0,5.0,0,1,2023-10-20
TXN_7596587,7,3,1.5,4.5,1,1,2023-02-08
TXN_7380277,5,4,4.0,16.0,2,1,2023-04-24
TXN_1353479,6,4,4.0,16.0,0,1,2023-09-20
TXN_6054137,3,3,3.0,9.0,2,0,2023-05-09
TXN_7609853,5,5,4.0,4.0,2,0,2023-04-22
TXN_9266394,2,2,1.0,2.0,1,0,2023-07-12
TXN_5448157,3,3,1.0,3.0,1,1,2023-01-11
TXN_6152588,1,3,2.0,6.0,0,1,2023-11-21
TXN_6569656,3,5,1.0,5.0,0,1,2023-02-28
TXN_2156206,6,2,4.0,8.0,2,1,2023-02-04
TXN_3142258,4,4,5.0,6.0,2,1,2023-11-03
TXN_5739806,6,3,4.0,12.0,1,0,2023-09-18
TXN_9228978,1,5,2.0,10.0,2,0,2023-02-09
TXN_5897205,2,1,1.0,1.0,2,0,2023-06-10
TXN_1556652,0,5,3.0,15.0,2,1,2023-04-06
TXN_8608765,4,4,5.0,20.0,1,1,2023-09-02
TXN_7353972,3,4,3.0,12.0,0,0,2023-02-02
TXN_1124753,4,4,5.0,20.0,2,0,2023-10-19
TXN_9410981,2,2,1.0,2.0,2,1,2023-02-07
TXN_7611120,3,2,3.0,6.0,0,1,2023-03-30
TXN_2106959,5,5,4.0,20.0,2,1,2023-09-05
TXN_2237115,1,1,2.0,2.0,2,1,2023-01-13
TXN_6836137,0,4,3.0,12.0,2,0,2023-08-30
TXN_6316959,7,2,1.5,3.0,0,0,2023-11-10
TXN_2265984,2,5,1.0,5.0,1,1,2023-10-18
TXN_6352917,4,5,5.0,6.0,0,1,2023-05-05
TXN_9564123,0,4,3.0,12.0,1,1,2023-03-23
TXN_1123138,4,1,5.0,5.0,0,0,2023-02-10
TXN_9212503,4,2,5.0,10.0,2,1,2023-10-08
TXN_1921262,5,5,4.0,8.0,2,1,2023-11-24
TXN_1259824,2,5,1.0,5.0,2,1,2023-04-29
TXN_2806243,4,4,5.0,20.0,2,1,2023-01-14
TXN_9759896,7,4,1.5,6.0,2,1,2023-12-02
TXN_7560807,4,2,5.0,10.0,1,1,2023-04-16
TXN_3286932,2,1,1.0,1.0,2,1,2023-07-11
TXN_3481470,4,4,5.0,20.0,1,0,2023-12-24
TXN_9907327,4,5,5.0,10.0,1,1,2023-10-07
TXN_3469469,2,1,1.0,1.0,2,0,2023-10-25
TXN_2681833,3,3,1.0,3.0,2,0,2023-10-05
TXN_3179966,7,2,1.5,3.0,2,1,2023-05-27
TXN_9289174,0,5,3.0,12.0,2,0,2023-12-30
TXN_3629351,0,1,3.0,3.0,2,1,2023-07-21
TXN_3142836,0,2,3.0,6.0,0,1,2023-11-01
TXN_4998786,0,5,3.0,15.0,1,1,2023-10-25
TXN_7228816,4,1,3.0,5.0,2,0,2023-04-21
TXN_6904590,1,4,2.0,8.0,1,1,2023-02-19
TXN_2126408,2,3,1.0,3.0,0,1,2023-10-19
TXN_8664315,4,2,5.0,10.0,0,1,2023-08-14
TXN_8958593,3,5,3.0,15.0,2,0,2023-07-08
TXN_2383598,5,2,4.0,8.0,2,0,2023-09-19
TXN_2211685,6,1,4.0,4.0,1,0,2023-06-06
TXN_1503602,7,5,1.5,7.5,2,1,2023-12-16
TXN_2962976,3,5,3.0,6.0,2,1,2023-03-17
TXN_8716752,3,1,3.0,3.0,2,0,2023-12-05
TXN_4266787,3,4,3.0,12.0,1,1,2023-01-12
TXN_5933480,5,3,4.0,12.0,2,0,2023-09-04
TXN_8255965,3,5,3.0,6.0,2,0,2023-11-16
TXN_4364091,6,1,4.0,4.0,2,1,2023-04-14
TXN_9203920,3,4,3.0,12.0,2,1,2023-11-01
TXN_8964812,4,4,3.0,20.0,2,1,2023-10-14
TXN_6721531,7,4,1.5,6.0,2,0,2023-03-06
TXN_5447508,5,3,4.0,12.0,2,1,2023-06-28
TXN_5686113,5,5,4.0,20.0,2,0,2023-09-09
TXN_9239779,4,1,5.0,5.0,0,1,2023-01-09
TXN_9265319,4,3,5.0,15.0,0,1,2023-11-15
TXN_9265313,0,3,3.0,9.0,2,0,2023-10-01
TXN_3397609,6,2,4.0,8.0,2,0,2023-07-22
TXN_9347203,5,5,4.0,20.0,0,0,2023-04-15
TXN_2132186,4,1,5.0,5.0,1,1,2023-02-01
TXN_3383926,0,3,3.0,9.0,0,1,2023-07-08
TXN_6905718,4,5,5.0,25.0,1,0,2023-02-20
TXN_3130548,2,4,1.0,4.0,2,1,2023-08-21
TXN_9356512,4,5,5.0,15.0,1,1,2023-06-06
TXN_7993951,7,2,1.5,3.0,2,1,2023-12-14
TXN_6362093,3,3,2.0,6.0,2,1,2023-03-19
TXN_4876440,2,3,1.0,3.0,2,1,2023-07-01
TXN_9323513,0,3,3.0,9.0,2,1,2023-05-04
TXN_9097641,0,4,3.0,12.0,0,1,2023-12-16
TXN_1775884,3,4,3.0,12.0,0,1,2023-10-08
TXN_8536115,0,1,3.0,3.0,1,1,2023-07-11
TXN_8032010,7,1,1.5,1.5,0,1,2023-06-14
TXN_2915281,2,1,1.0,1.0,2,0,2023-07-01
TXN_3468006,6,3,4.0,12.0,1,1,2023-07-28
TXN_7604541,3,4,3.0,12.0,1,0,2023-04-16
TXN_7806146,0,3,3.0,9.0,2,0,2023-01-30
TXN_9238689,0,1,3.0,3.0,2,0,2023-03-09
TXN_2601689,4,4,5.0,20.0,2,1,2023-01-14
TXN_6428182,0,5,3.0,15.0,0,0,2023-11-10
TXN_6830557,1,3,2.0,6.0,2,1,2023-11-08
TXN_6371264,6,5,4.0,20.0,0,1,2023-02-27
TXN_4663299,3,4,4.0,16.0,2,0,2023-12-26
TXN_9236713,2,5,1.0,5.0,0,0,2023-09-13
TXN_1079239,6,1,3.0,4.0,2,1,2023-02-08
TXN_4690833,0,1,3.0,3.0,0,1,2023-05-23
TXN_7946489,3,1,3.0,3.0,0,1,2023-09-11
TXN_8661288,4,2,5.0,10.0,2,1,2023-01-27
TXN_7187207,1,5,2.0,10.0,0,1,2023-02-18
TXN_4679409,3,5,2.0,2.0,2,0,2023-03-25
TXN_2866147,3,2,3.0,6.0,2,1,2023-08-28
TXN_5637677,3,2,3.0,6.0,2,1,2023-08-24
TXN_7444541,4,2,5.0,10.0,0,1,2023-11-29
TXN_6046604,2,5,1.0,5.0,1,1,2023-06-29
TXN_6111710,4,3,5.0,15.0,1,0,2023-06-18
TXN_5476465,0,5,3.0,12.0,0,0,2023-06-23
TXN_1773873,4,5,5.0,25.0,1,1,2023-06-10
TXN_7688650,7,2,1.5,3.0,2,1,2023-10-26
TXN_4570711,5,4,4.0,16.0,1,0,2023-12-11
TXN_5242469,1,4,2.0,8.0,1,1,2023-04-01
TXN_2977414,0,4,3.0,6.0,2,1,2023-06-09
TXN_8938144,1,2,2.0,4.0,1,1,2023-01-27
TXN_6434414,3,1,2.0,6.0,2,1,2023-03-10
TXN_1655100,0,4,3.0,12.0,1,1,2023-12-20
TXN_1526864,6,3,4.0,12.0,2,0,2023-01-27
TXN_1279428,4,1,5.0,5.0,2,1,2023-03-02
TXN_9866728,3,1,3.0,3.0,0,0,2023-10-26
TXN_1706201,1,3,2.0,6.0,1,0,2023-08-23
TXN_2498488,6,2,4.0,8.0,2,1,2023-12-06
TXN_5387067,4,3,5.0,15.0,1,1,2023-06-11
TXN_4431179,5,3,4.0,12.0,2,1,2023-08-13
TXN_5051924,7,5,1.5,7.5,2,1,2023-05-23
TXN_9033890,4,1,5.0,5.0,2,1,2023-08-05
TXN_1777959,7,5,1.5,7.5,2,1,2023-10-18
TXN_3574059,0,1,3.0,3.0,2,1,2023-01-18
TXN_8386792,1,5,2.0,6.0,2,0,2023-10-05
TXN_2108894,5,4,4.0,16.0,1,0,2023-10-30
TXN_6347472,7,1,1.5,1.5,2,0,2023-03-22
TXN_8699110,4,3,5.0,15.0,2,1,2023-10-11
TXN_7188412,5,1,4.0,4.0,2,1,2023-08-08
TXN_6178152,3,5,1.5,7.5,2,1,2023-12-26
TXN_8345723,5,1,4.0,4.0,2,1,2023-08-27
TXN_9989415,6,5,3.0,20.0,1,1,2023-05-26
TXN_4476634,7,2,1.5,3.0,1,1,2023-06-16
TXN_2178964,7,4,1.5,6.0,0,1,2023-12-25
TXN_5213542,3,5,2.0,6.0,1,0,2023-08-21
TXN_7889745,5,4,4.0,16.0,2,1,2023-01-25
TXN_7020671,1,1,2.0,2.0,2,1,2023-09-01
TXN_8297135,3,2,4.0,6.0,2,1,2023-09-16
TXN_6581437,1,5,2.0,10.0,2,1,2023-10-23
TXN_1347965,2,5,1.0,5.0,2,0,2023-02-19
TXN_6128621,4,3,5.0,15.0,2,0,2023-11-10
TXN_5758199,1,4,2.0,8.0,1,1,2023-06-11
TXN_3145041,7,5,1.5,7.5,2,1,2023-09-23
TXN_9960577,5,1,4.0,4.0,0,1,2023-06-24
TXN_1349738,5,3,4.0,6.0,0,1,2023-03-26
TXN_4512118,1,2,2.0,4.0,2,1,2023-04-20
TXN_5763254,1,3,3.0,6.0,2,1,2023-09-15
TXN_8696094,5,5,4.0,6.0,2,1,2023-05-14
TXN_8114990,3,1,3.0,3.0,2,1,2023-02-27
TXN_4961655,3,5,3.0,15.0,0,1,2023-05-06
TXN_5595352,3,1,3.0,3.0,0,0,2023-02-20
TXN_2070818,6,5,4.0,20.0,2,1,2023-06-05
TXN_1090854,2,5,1.0,3.0,1,0,2023-01-07
TXN_1869814,7,1,1.5,1.5,2,1,2023-05-24
TXN_8296518,3,2,4.0,8.0,1,0,2023-02-08
TXN_6910915,7,4,1.5,6.0,2,1,2023-05-06
TXN_3183527,1,3,2.0,6.0,2,1,2023-10-26
TXN_5787508,3,3,3.0,9.0,1,1,2023-07-23
TXN_2611960,5,3,4.0,12.0,1,1,2023-09-11
TXN_7923140,1,2,2.0,4.0,2,1,2023-04-02
TXN_5229169,3,2,3.0,6.0,1,1,2023-09-08
TXN_1018880,6,5,4.0,20.0,2,1,2023-07-15
TXN_4074732,4,3,3.0,15.0,1,1,2023-04-09
TXN_9409728,7,2,1.5,3.0,2,0,2023-03-06
TXN_5840223,7,4,3.0,6.0,0,1,2023-12-20
TXN_5576265,6,4,4.0,16.0,1,1,2023-04-08
TXN_7399897,3,4,3.0,12.0,2,1,2023-11-14
TXN_5098938,7,5,1.5,7.5,2,1,2023-05-06
TXN_6119823,7,2,1.5,3.0,2,1,2023-06-13
TXN_7308222,4,2,3.0,10.0,2,1,2023-03-09
TXN_5408625,2,5,1.0,5.0,0,1,2023-08-14
TXN_5969754,7,4,1.5,6.0,2,1,2023-01-29
TXN_5740553,4,5,5.0,25.0,2,0,2023-08-29
TXN_2392934,3,2,2.0,4.0,2,0,2023-11-25
TXN_5728991,4,5,5.0,10.0,2,1,2023-01-01
TXN_7608816,3,3,3.0,9.0,2,0,2023-11-07
TXN_1046394,6,1,4.0,4.0,0,0,2023-04-29
TXN_3228823,3,5,1.5,7.5,2,1,2023-01-06
TXN_2269396,1,3,2.0,6.0,2,0,2023-10-26
TXN_9263967,2,3,1.0,3.0,1,0,2023-09-14
TXN_6540946,3,4,3.0,12.0,2,1,2023-10-08
TXN_2914088,4,5,5.0,25.0,0,0,2023-03-22
TXN_6571898,3,3,3.0,9.0,2,1,2023-02-02
TXN_7109358,4,5,5.0,25.0,2,1,2023-05-02
TXN_4498370,6,4,4.0,16.0,2,1,2023-07-24
TXN_4015710,3,4,3.0,12.0,0,1,2023-05-18
TXN_4600048,2,5,1.0,2.0,0,1,2023-10-30
TXN_2108486,3,4,3.0,12.0,2,1,2023-12-28
TXN_7019782,6,5,4.0,20.0,2,1,2023-10-16
TXN_5228270,3,3,3.0,9.0,2,1,2023-04-12
TXN_4387303,2,1,1.0,1.0,2,1,2023-06-27
TXN_7786214,6,1,3.0,4.0,1,1,2023-11-25
TXN_9587884,7,2,1.5,3.0,2,1,2023-01-05
TXN_4625910,3,1,3.0,3.0,2,1,2023-01-17
TXN_8250731,2,2,1.0,2.0,0,1,2023-08-24
TXN_3605929,6,2,4.0,8.0,1,1,2023-04-26
TXN_4953450,2,4,1.0,6.0,2,0,2023-03-10
TXN_5315441,6,5,4.0,20.0,2,0,2023-10-31
TXN_9196322,2,4,1.0,4.0,2,0,2023-08-12
TXN_4009547,3,4,3.0,12.0,1,1,2023-05-13
TXN_3394710,5,5,4.0,4.0,2,0,2023-10-22
TXN_8354174,3,3,2.0,6.0,1,1,2023-12-29
TXN_5931292,3,2,4.0,8.0,1,0,2023-12-18
TXN_2109416,5,1,4.0,4.0,2,0,2023-09-21
TXN_8776606,3,4,5.0,20.0,2,1,2023-07-24
TXN_1063366,3,3,3.0,9.0,2,1,2023-03-20
TXN_2393500,3,1,3.0,3.0,1,0,2023-12-15
TXN_9738758,1,1,2.0,6.0,0,0,2023-12-31
TXN_7838465,5,3,4.0,12.0,1,1,2023-06-15
TXN_2447261,2,3,1.0,3.0,1,1,2023-10-15
TXN_6609947,3,3,3.0,9.0,2,0,2023-05-29
TXN_9036453,3,1,4.0,4.0,2,1,2023-02-08
TXN_2611990,2,5,1.0,3.0,2,1,2023-10-25
TXN_1460963,1,3,2.0,6.0,0,0,2023-02-10
TXN_1713128,6,3,4.0,12.0,1,1,2023-05-01
TXN_4501168,3,1,1.5,1.5,2,0,2023-06-28
TXN_2840323,7,4,1.5,6.0,1,1,2023-05-07
TXN_6691767,4,2,5.0,10.0,0,1,2023-02-05
TXN_7280191,1,3,2.0,6.0,2,1,2023-08-23
TXN_6932070,7,4,1.5,6.0,1,0,2023-06-10
TXN_3502743,3,5,4.0,20.0,2,1,2023-02-28
TXN_2815335,3,5,3.0,15.0,0,1,2023-03-30
TXN_4916272,7,3,1.5,4.5,2,1,2023-03-03
TXN_7940202,3,1,3.0,4.0,2,1,2023-07-23
TXN_5489408,2,1,1.0,1.0,2,0,2023-05-02
TXN_4640977,2,3,1.0,3.0,1,0,2023-02-11
TXN_8563346,3,3,2.0,6.0,1,1,2023-10-24
TXN_7896721,0,3,3.0,9.0,1,1,2023-04-22
TXN_8973563,1,1,2.0,2.0,2,1,2023-10-08
TXN_4827371,4,2,5.0,10.0,2,1,2023-06-20
TXN_1559313,6,2,4.0,8.0,1,1,2023-12-02
TXN_7384923,5,2,4.0,6.0,2,1,2023-01-24
TXN_7906197,5,5,4.0,20.0,1,0,2023-01-02
TXN_9018535,2,2,3.0,2.0,2,1,2023-05-05
TXN_9103318,5,2,4.0,8.0,2,1,2023-11-13
TXN_8066743,7,3,1.5,4.5,0,1,2023-11-13
TXN_8647575,7,5,1.5,3.0,0,1,2023-02-08
TXN_6376175,3,4,3.0,12.0,2,1,2023-02-24
TXN_9840274,5,5,4.0,20.0,2,1,2023-02-25
TXN_4912458,0,4,3.0,12.0,2,1,2023-06-12
TXN_7982985,2,1,1.0,1.0,1,1,2023-01-27
TXN_2855581,1,4,2.0,8.0,1,1,2023-10-23
TXN_7585348,0,3,3.0,9.0,1,1,2023-03-16
TXN_8249251,0,5,3.0,9.0,2,0,2023-01-01
TXN_4005014,5,1,4.0,4.0,2,1,2023-07-10
TXN_3106215,6,3,4.0,6.0,2,1,2023-04-15
TXN_4478185,0,2,3.0,6.0,0,0,2023-08-25
TXN_7815651,4,1,3.0,5.0,0,0,2023-01-16
TXN_3461209,3,4,3.0,12.0,1,0,2023-04-26
TXN_9498325,4,1,5.0,5.0,2,1,2023-04-04
TXN_1026827,2,4,1.0,4.0,2,0,2023-01-02
TXN_4479052,4,5,5.0,20.0,2,0,2023-12-05
TXN_7269513,4,3,5.0,15.0,0,1,2023-05-12
TXN_5134545,7,5,1.5,7.5,2,1,2023-10-17
TXN_7997144,3,4,3.0,12.0,1,1,2023-02-25
TXN_7315198,4,2,3.0,10.0,2,1,2023-09-23
TXN_4339682,4,5,5.0,25.0,2,0,2023-03-04
TXN_3363831,3,3,3.0,9.0,2,1,2023-05-10
TXN_5369555,3,4,3.0,12.0,0,1,2023-02-24
TXN_6208034,0,1,3.0,3.0,2,1,2023-08-29
TXN_8187656,7,4,1.5,6.0,1,1,2023-05-01
TXN_6463415,1,3,2.0,6.0,2,0,2023-04-12
TXN_1461895,3,5,3.0,15.0,2,1,2023-06-17
TXN_3197752,6,2,4.0,8.0,2,1,2023-03-10
TXN_3112175,1,4,2.0,8.0,0,1,2023-03-16
TXN_6439579,7,5,1.5,7.5,1,1,2023-03-23
TXN_4944121,3,2,2.0,4.0,2,1,2023-05-29
TXN_5590805,0,1,3.0,3.0,2,1,2023-01-25
TXN_4634772,3,3,3.0,9.0,1,0,2023-01-12
TXN_3519066,0,1,3.0,3.0,2,1,2023-11-08
TXN_8034156,5,1,4.0,4.0,0,0,2023-07-22
TXN_2163229,2,4,1.0,4.0,0,1,2023-12-21
TXN_4109764,3,3,3.0,6.0,1,1,2023-07-12
TXN_1343750,2,2,1.0,2.0,2,1,2023-02-15
TXN_6387964,7,5,1.5,7.5,2,1,2023-08-07
TXN_2743397,0,2,3.0,6.0,2,1,2023-10-03
TXN_8022689,7,1,1.5,1.5,0,1,2023-06-15
TXN_9392028,4,5,3.0,25.0,1,0,2023-01-13
TXN_3547825,2,3,1.0,3.0,2,1,2023-09-04
TXN_9101792,1,5,2.0,10.0,0,1,2023-06-13
TXN_3463928,3,4,1.5,6.0,1,0,2023-06-07
TXN_8503406,6,2,4.0,8.0,2,1,2023-02-15
TXN_1992966,6,5,4.0,20.0,2,0,2023-08-09
TXN_2179458,3,1,3.0,3.0,0,0,2023-10-23
TXN_5648512,3,4,3.0,12.0,2,1,2023-01-30
TXN_8689416,3,5,3.0,15.0,2,1,2023-03-19
TXN_1964555,6,2,4.0,8.0,2,1,2023-04-11
TXN_1794862,0,2,3.0,6.0,0,1,2023-07-16
TXN_5780615,6,3,4.0,6.0,0,1,2023-12-24
TXN_2416816,6,5,4.0,20.0,2,0,2023-10-19
TXN_8005682,1,2,2.0,4.0,1,1,2023-03-16
TXN_1778707,4,5,5.0,25.0,1,1,2023-03-26
TXN_9959813,5,4,4.0,16.0,2,1,2023-09-05
TXN_3110343,7,5,1.5,7.5,2,1,2023-06-24
TXN_7913451,5,5,4.0,20.0,1,1,2023-12-05
TXN_1901729,0,2,3.0,6.0,2,1,2023-03-18
TXN_5934059,3,5,3.0,12.0,2,1,2023-09-26
TXN_2098878,3,2,3.0,6.0,2,1,2023-08-19
TXN_9536472,3,5,3.0,15.0,2,1,2023-11-12
TXN_6696913,0,4,3.0,12.0,2,1,2023-10-22
TXN_9561832,3,3,4.0,12.0,2,1,2023-10-29
TXN_8888153,1,5,2.0,10.0,2,1,2023-12-16
TXN_3790025,3,1,4.0,4.0,0,1,2023-10-07
TXN_2820693,4,3,3.0,15.0,0,1,2023-05-05
TXN_5661147,0,1,3.0,3.0,2,1,2023-11-06
TXN_3746260,6,5,4.0,20.0,2,1,2023-08-26
TXN_7805035,6,3,4.0,12.0,2,0,2023-05-18
TXN_2058243,6,5,4.0,20.0,2,1,2023-03-19
TXN_5710748,4,1,5.0,5.0,2,1,2023-10-31
TXN_3725837,1,5,2.0,10.0,0,0,2023-10-22
TXN_5132327,6,5,4.0,20.0,0,1,2023-01-25
TXN_1575608,5,5,3.0,20.0,2,1,2023-01-05
TXN_4594922,4,2,5.0,10.0,1,1,2023-06-19
TXN_5163686,4,5,5.0,25.0,1,0,2023-05-29
TXN_5445318,2,1,1.0,1.0,2,1,2023-02-16
TXN_2391446,5,3,4.0,12.0,2,0,2023-12-06
TXN_2826603,4,2,5.0,10.0,2,1,2023-06-22
TXN_3489940,3,3,1.0,3.0,1,1,2023-12-15
TXN_2526667,3,3,3.0,9.0,2,0,2023-06-10
TXN_3760598,0,3,3.0,9.0,2,0,2023-10-24
TXN_7679707,7,1,1.5,1.5,1,0,2023-07-22
TXN_3831364,7,1,1.5,1.5,2,1,2023-03-03
TXN_5038513,2,2,3.0,2.0,2,1,2023-10-24
TXN_5007619,0,5,3.0,15.0,1,0,2023-07-05
TXN_5124870,7,1,1.5,1.5,2,1,2023-08-11
TXN_8229546,6,2,4.0,8.0,0,1,2023-10-16
TXN_3173923,2,2,1.0,2.0,2,1,2023-06-29
TXN_8460786,1,1,2.0,2.0,0,1,2023-05-17
TXN_7078232,3,5,3.0,15.0,2,1,2023-11-21
TXN_9625287,3,2,3.0,6.0,0,0,2023-07-08
TXN_4779440,2,1,1.0,1.0,2,1,2023-07-12
TXN_7337979,1,1,2.0,2.0,2,0,2023-05-27
TXN_1713098,6,4,4.0,16.0,2,1,2023-11-22
TXN_5325729,1,5,2.0,10.0,2,1,2023-05-04
TXN_5630457,6,1,4.0,4.0,1,1,2023-03-01
TXN_4167859,1,5,2.0,10.0,2,1,2023-08-17
TXN_4487966,3,3,3.0,9.0,0,0,2023-08-10
TXN_1122140,5,4,4.0,16.0,0,1,2023-06-19
TXN_7484682,3,1,3.0,3.0,0,1,2023-12-28
TXN_5182042,5,4,4.0,16.0,2,1,2023-02-25
TXN_4040989,5,1,4.0,4.0,2,1,2023-03-02
TXN_2190793,3,4,1.0,4.0,1,1,2023-07-29
TXN_3663712,7,4,1.5,6.0,2,1,2023-09-22
TXN_9140598,3,1,3.0,3.0,2,1,2023-07-10
TXN_5657259,3,2,1.5,3.0,2,0,2023-03-03
TXN_5601300,1,2,2.0,4.0,2,1,2023-02-24
TXN_9904662,6,1,4.0,4.0,2,0,2023-11-19
TXN_3696194,4,2,5.0,10.0,1,0,2023-11-27
TXN_2964638,4,2,5.0,10.0,2,0,2023-09-28
TXN_8336656,4,5,5.0,25.0,0,1,2023-12-02
TXN_2024121,3,5,3.0,6.0,2,0,2023-11-06
